Date,Country,Population,Total Tests,Total Cases,Total Deaths,Total Recovered,Serious or Critical,Active Cases
07-05-2020,Honduras,9885245,5653,1461,99,132,10,1230
07-05-2020,Sudan,43719159,,930,52,92,,786
07-05-2020,Senegal,16687100,18969,1492,13,562,6,917
07-05-2020,Bosnia and Herzegovina,3283087,38187,2027,90,954,4,983
07-05-2020,Bulgaria,6954222,52931,1829,84,384,43,1361
07-05-2020,Croatia,4108081,41938,2125,86,1641,14,398
07-05-2020,Ivory Coast,26294743,12312,1571,20,742,,809
07-05-2020,Guatemala,17874358,7200,798,21,86,5,691
07-05-2020,Cuba,11327404,61613,1729,73,1031,8,625
07-05-2020,North Macedonia,2083384,18168,1572,89,1079,21,404
07-05-2020,Iceland,340982,51663,1801,10,1755,,36
07-05-2020,Estonia,1326433,60530,1720,56,273,4,1391
07-05-2020,Tajikistan,9510530,,461,12,,,449
07-05-2020,Lithuania,2726360,164088,1433,49,739,17,645
07-05-2020,DRC,89204344,,863,36,103,,724
07-05-2020,Djibouti,986245,14751,1133,3,799,,331
07-05-2020,New Zealand,4817585,168023,1489,21,1332,2,136
07-05-2020,Slovakia,5459339,109767,1445,26,806,4,613
07-05-2020,Slovenia,2078905,59978,1449,99,247,13,1103
07-05-2020,Somalia,15835721,,928,44,106,2,778
07-05-2020,Gabon,2219053,724,504,8,110,1,386
07-05-2020,El Salvador,6482375,35411,695,15,245,4,435
07-05-2020,Mayotte,271976,4000,854,10,352,7,492
07-05-2020,Kyrgyzstan,6510930,59490,895,12,637,13,246
07-05-2020,Maldives,539365,9863,648,3,20,2,625
07-05-2020,Hong Kong,7489763,154989,1045,4,944,1,97
07-05-2020,Tunisia,11803787,25967,1026,44,600,22,382
07-05-2020,Guinea-Bissau,1962083,1500,564,2,25,,537
07-05-2020,Latvia,1888464,71069,909,18,464,3,427
07-05-2020,Sri Lanka,21402783,30525,823,9,232,1,582
07-05-2020,Albania,2878155,9806,842,31,605,7,206
07-05-2020,Lebanon,6828869,46677,784,25,220,43,539
07-05-2020,Cyprus,1206320,70811,889,15,400,15,474
07-05-2020,Kenya,53621669,25861,607,29,197,1,381
07-05-2020,Niger,24088734,5432,781,42,586,,153
07-05-2020,Mali,20174887,2172,650,32,271,,347
07-05-2020,Costa Rica,5088572,15140,765,6,445,6,314
07-05-2020,Burkina Faso,20829100,,736,48,562,,126
07-05-2020,Paraguay,7121943,11913,462,10,148,9,304
07-05-2020,Andorra,77251,1673,752,47,526,14,179
07-05-2020,Zambia,18317156,10270,153,4,103,1,46
07-05-2020,Uruguay,3472331,25698,684,17,492,9,175
07-05-2020,Equatorial Guinea,1396874,854,439,4,13,,422
07-05-2020,Georgia,3990035,24036,615,9,275,6,331
07-05-2020,San Marino,33923,2777,622,41,106,4,475
07-05-2020,Jordan,10191015,101734,494,9,381,5,104
07-05-2020,Venezuela,28445034,502771,381,10,185,1,186
07-05-2020,Malta,441407,39366,486,5,413,,68
07-05-2020,Channel Islands,173672,5342,545,40,430,,75
07-05-2020,Haiti,11385726,1142,129,12,16,,101
07-05-2020,Jamaica,2959659,6095,478,9,57,,412
07-05-2020,Chad,16364523,,253,27,50,,176
07-05-2020,Sierra Leone,7956645,,231,16,54,,161
07-05-2020,Tanzania,59512999,,480,16,167,7,297
07-05-2020,Réunion,894557,17200,427,,354,3,73
07-05-2020,Taiwan,23811805,66046,440,6,347,,87
07-05-2020,Congo,5500730,,264,10,30,,224
07-05-2020,Palestine,5086351,34511,375,2,176,,197
07-05-2020,Nepal,29071791,67066,101,,22,,79
07-05-2020,Ethiopia,114599417,28445,191,4,93,1,94
07-05-2020,Benin,12082333,,140,2,53,,85
07-05-2020,Isle of Man,84980,3625,329,23,271,19,35
07-05-2020,Mauritius,1271525,60466,332,10,320,3,2
07-05-2020,Togo,8254058,9267,135,9,85,,41
07-05-2020,Cabo Verde,555261,791,218,2,38,,178
07-05-2020,CAR,4819377,3498,94,,10,,84
07-05-2020,Montenegro,628057,7816,324,8,265,2,51
07-05-2020,Vietnam,97234232,261004,288,,233,8,55
07-05-2020,Madagascar,27599599,3968,193,,101,1,92
07-05-2020,Rwanda,12911155,38834,271,,133,,138
07-05-2020,South Sudan,11177895,1247,74,,,,74
07-05-2020,Uganda,45550580,47620,101,,55,,46
07-05-2020,Sao Tome and Principe,218653,175,187,4,4,,179
07-05-2020,Liberia,5042565,,189,20,79,,90
07-05-2020,French Guiana,297687,,138,1,112,,25
07-05-2020,Eswatini,1158724,714,153,2,12,,139
07-05-2020,Martinique,375298,,183,14,83,3,86
07-05-2020,Myanmar,54366792,10227,176,6,62,,108
07-05-2020,Faeroe Islands,48841,8317,187,,185,,2
07-05-2020,Guadeloupe,400116,,153,13,104,4,36
07-05-2020,Gibraltar,33692,3366,144,,141,,3
07-05-2020,Mozambique,31141818,3188,81,,24,,57
07-05-2020,Brunei,436979,14938,141,1,131,2,9
07-05-2020,Mongolia,3271795,9093,41,,13,,28
07-05-2020,Yemen,29742981,120,25,5,1,,19
07-05-2020,Bermuda,62304,3719,118,7,61,4,50
07-05-2020,Guyana,786108,714,93,10,27,3,56
07-05-2020,Cambodia,16690788,12929,122,,120,1,2
07-05-2020,Trinidad and Tobago,1398962,2173,116,8,103,,5
07-05-2020,Aruba,106713,1817,101,3,89,4,9
07-05-2020,Monaco,39209,,95,4,82,1,9
07-05-2020,Bahamas,392795,1500,92,11,26,1,55
07-05-2020,Cayman Islands,65629,3126,80,1,35,3,44
07-05-2020,Barbados,287335,2699,82,7,53,4,22
07-05-2020,Liechtenstein,38115,900,82,1,55,,26
07-05-2020,Mauritania,4633922,1842,8,1,6,,1
07-05-2020,Sint Maarten,42817,329,76,14,44,7,18
07-05-2020,Malawi,19066433,1112,43,3,14,1,26
07-05-2020,Libya,6859926,2338,64,3,24,,37
07-05-2020,French Polynesia,280717,2816,60,,56,1,4
07-05-2020,Syria,17446406,,45,3,27,,15
07-05-2020,Angola,32731783,3000,36,2,11,,23
07-05-2020,Zimbabwe,14836491,16052,34,4,5,,25
07-05-2020,Macao,648258,,45,,40,1,5
07-05-2020,Burundi,11844472,284,15,1,7,,7
07-05-2020,Saint Martin,38585,,38,3,30,1,5
07-05-2020,Eritrea,3540444,,39,,30,,9
07-05-2020,Nicaragua,6615040,,16,5,7,,4
07-05-2020,Antigua and Barbuda,97833,153,25,3,16,1,6
07-05-2020,Botswana,2345678,9066,23,1,9,,13
07-05-2020,Gambia,2407856,756,18,1,9,,8
07-05-2020,Timor-Leste,1315315,738,24,,21,,3
07-05-2020,Grenada,112462,1406,21,,13,4,8
07-05-2020,Bhutan,770586,11492,7,,5,,2
07-05-2020,Laos,7262665,2604,19,,9,,10
07-05-2020,Belize,396732,1043,18,2,16,,0
07-05-2020,Fiji,895677,1300,18,,14,,4
07-05-2020,New Caledonia,285170,5213,18,,18,,0
07-05-2020,Saint Lucia,183529,575,18,,17,,1
07-05-2020,St. Vincent Grenadines,110899,137,17,,9,,8
07-05-2020,Curaçao,164015,389,16,1,14,,1
07-05-2020,Dominica,71965,416,16,,14,,2
07-05-2020,Namibia,2535193,1283,16,,9,,7
07-05-2020,Saint Kitts and Nevis,53155,327,15,,12,,3
07-05-2020,Falkland Islands,3467,395,13,,13,,0
07-05-2020,Turks and Caicos,38653,107,12,1,6,,5
07-05-2020,Vatican City,801,,12,,2,,10
07-05-2020,Comoros,867268,,8,1,,,7
07-05-2020,Montserrat,4992,36,11,1,7,1,3
07-05-2020,Suriname,586006,404,10,1,9,,0
07-05-2020,Greenland,56759,1394,11,,11,,0
07-05-2020,Seychelles,98275,,11,,8,,3
07-05-2020,British Virgin Islands,30207,132,7,1,3,,3
07-05-2020,Papua New Guinea,8925907,2402,8,,8,,0
07-05-2020,Caribbean Netherlands,26194,110,6,,,,6
07-05-2020,St. Barth,9874,,6,,6,,0
07-05-2020,Western Sahara,595462,,6,,5,,1
07-05-2020,Anguilla,14987,,3,,3,,0
07-05-2020,Lesotho,2140235,,,,,,
07-05-2020,Saint Pierre Miquelon,5797,,1,,,,1
08-05-2020,USA,330774664,8636435,1321785,78615,223603,16978,1019567
08-05-2020,Russia,145927292,4980000,187859,1723,26608,2300,159528
08-05-2020,Spain,46752703,1932455,260117,26299,168408,2075,65410
08-05-2020,Brazil,212380932,339552,145892,9992,59297,8318,76603
08-05-2020,UK,67844241,1631561,211364,31241,,1559,179779
08-05-2020,Italy,60471924,2445063,217185,30201,99023,1168,87961
08-05-2020,France,65256826,1384633,176079,26230,55782,2868,94067
08-05-2020,Germany,83752855,2755770,170588,7510,141700,1712,21378
08-05-2020,Turkey,84230075,1298806,135569,3689,86396,1219,45484
08-05-2020,Iran,83862642,558899,104691,6541,83837,2711,14313
08-05-2020,India,1378381772,1437788,59695,1985,17887,,39823
08-05-2020,Peru,32915899,473190,61847,1714,19012,730,41121
08-05-2020,China,1439323776,,82886,4633,77993,18,260
08-05-2020,Canada,37702769,1032088,66434,4569,30406,502,31459
08-05-2020,Saudi Arabia,34747330,418722,35432,229,9120,141,26083
08-05-2020,Belgium,11583739,515233,52011,8521,13201,508,30289
08-05-2020,Mexico,128770253,110916,29616,2961,17781,378,8874
08-05-2020,Chile,19096687,255961,25972,294,12160,508,13518
08-05-2020,Netherlands,17130492,249655,42093,5359,,564,36484
08-05-2020,Pakistan,220356788,257247,26435,599,7530,111,18306
08-05-2020,Qatar,2875047,120458,20201,12,2370,72,17819
08-05-2020,Ecuador,17610231,82312,28818,1704,3433,156,23681
08-05-2020,Switzerland,8647139,301675,30207,1823,26100,101,2284
